"motusTagID","tagDeployID","lat1","lon1","lat2","lon2","dtStart","dtEnd"
25761,15588,44.0241,-79.5371,48.6177,-69.0994,"2017-06-07","2017-06-11"
25761,15588,48.6177,-69.0994,44.0241,-79.5371,"2017-06-11","2017-06-13"
25761,15588,44.0241,-79.5371,4.36459,-74.51644,"2017-06-13","2017-06-16"
25761,15588,4.36459,-74.51644,44.0241,-79.5371,"2017-06-18","2017-06-27"
25761,15588,44.0241,-79.5371,44.4834,-64.1071,"2017-07-09","2017-07-10"
25761,15588,44.4834,-64.1071,NA,NA,"2017-07-10","2017-07-12"
25761,15588,NA,NA,44.0241,-79.5371,"2017-07-12","2017-07-17"
25761,15588,44.0241,-79.5371,40.3201,-75.9026,"2017-07-28","2017-07-29"
25761,15588,40.3201,-75.9026,44.0241,-79.5371,"2017-07-29","2017-07-31"
25761,15588,44.0241,-79.5371,44.765,-66.7366,"2017-08-01","2017-08-01"
25761,15588,44.765,-66.7366,40.2765,-77.2774,"2017-08-01","2017-08-05"
25761,15588,40.2765,-77.2774,41.7859,-79.9504,"2017-08-05","2017-08-05"
25761,15588,43.4564,-65.7436,44.0241,-79.5371,"2017-08-27","2017-09-02"
25761,15588,44.0241,-79.5371,9.403,-79.8607,"2017-09-17","2017-10-19"
25761,15588,9.403,-79.8607,40.3201,-75.9026,"2017-10-19","2017-10-29"
25761,15588,40.3201,-75.9026,44.0241,-79.5371,"2017-10-29","2017-11-11"
25761,15588,44.0241,-79.5371,40.3201,-75.9026,"2017-11-12","2017-11-13"
25761,15588,40.3201,-75.9026,44.0241,-79.5371,"2017-11-13","2017-11-26"
25761,15588,44.0241,-79.5371,48.1406,-69.719,"2017-12-09","2017-12-13"
25761,15588,48.1406,-69.719,44.0241,-79.5371,"2017-12-13","2017-12-14"
25761,15588,44.0241,-79.5371,48.1406,-69.719,"2017-12-14","2017-12-15"
26444,13735,43.4082,-66.0209,43.7952,-66.1556,"2017-08-23","2017-08-23"
26444,13735,43.7952,-66.1556,44.7219,-65.5425,"2017-08-23","2017-08-27"
26444,13735,44.7219,-65.5425,44.9058,-65.3509,"2017-08-27","2017-08-27"
26444,13735,44.9058,-65.3509,45.0051,-65.1185,"2017-08-28","2017-08-28"
26444,13735,45.0051,-65.1185,45.1449,-64.7439,"2017-09-03","2017-09-05"
26444,13735,45.1449,-64.7439,45.207,-64.3978,"2017-09-05","2017-09-06"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,NA,NA,"2017-09-07","2017-09-07"
26444,13735,NA,NA,45.207,-64.3978,"2017-09-07","2017-09-07"
26444,13735,45.207,-64.3978,45.0051,-65.1185,"2017-09-07","2017-09-08"
26444,13735,45.0051,-65.1185,44.9058,-65.3509,"2017-09-08","2017-09-09"
26444,13735,44.9058,-65.3509,45.1257,-67.2661,"2017-09-09","2017-09-17"
26444,13735,45.1257,-67.2661,40.6815,-77.7386,"2017-09-17","2017-09-23"
26444,13735,40.6815,-77.7386,29.7694,-84.8815,"2017-09-23","2017-10-17"
26444,13735,29.7694,-84.8815,44.0241,-79.5371,"2017-10-17","2017-12-27"
26435,13726,43.4082,-66.0209,43.7952,-66.1556,"2017-09-03","2017-09-03"
26435,13726,43.7952,-66.1556,43.9859,-66.1526,"2017-09-03","2017-09-03"
26435,13726,43.9859,-66.1526,44.325,-66.1149,"2017-09-03","2017-09-03"
26435,13726,43.4564,-65.7436,44.4297,-66.1654,"2017-09-20","2017-10-01"
26435,13726,44.4297,-66.1654,44.765,-66.7366,"2017-10-01","2017-10-01"
26435,13726,44.765,-66.7366,42.7804,-70.8084,"2017-10-01","2017-10-06"
26435,13726,42.7804,-70.8084,40.4107,-76.0796,"2017-10-07","2017-10-13"
26435,13726,40.4107,-76.0796,40.2765,-77.2774,"2017-10-13","2017-10-13"
26435,13726,40.2765,-77.2774,44.0241,-79.5371,"2017-10-13","2017-12-27"
26435,13726,44.0241,-79.5371,44.4116,-67.9046,"2018-03-26","2018-05-25"
26436,13727,43.4114,-66.0092,43.6543,-65.7628,"2017-08-24","2017-08-24"
26436,13727,43.4645,-65.7459,44.4297,-66.1654,"2017-08-30","2017-09-10"
26436,13727,44.4297,-66.1654,43.2819,-70.5817,"2017-09-10","2017-09-10"
26436,13727,43.2819,-70.5817,43.3351,-70.5492,"2017-09-10","2017-09-10"
26436,13727,43.3351,-70.5492,43.2819,-70.5817,"2017-09-10","2017-09-10"
26436,13727,43.2819,-70.5817,43.3351,-70.5492,"2017-09-10","2017-09-10"
26436,13727,43.3351,-70.5492,43.2819,-70.5817,"2017-09-10","2017-09-10"
26436,13727,43.2819,-70.5817,43.3351,-70.5492,"2017-09-10","2017-09-10"
26436,13727,43.3351,-70.5492,43.2819,-70.5817,"2017-09-10","2017-09-10"
26436,13727,43.2819,-70.5817,43.3351,-70.5492,"2017-09-10","2017-09-10"
26436,13727,43.3351,-70.5492,42.0326,-72.6,"2017-09-10","2017-09-10"
26436,13727,42.0326,-72.6,42.7804,-70.8084,"2017-09-10","2017-09-11"
26436,13727,42.7804,-70.8084,40.4326,-77.648,"2017-09-11","2017-09-12"
26436,13727,40.4326,-77.648,41.3181,-78.7674,"2017-09-12","2017-09-26"
26436,13727,41.3181,-78.7674,27.6228,-82.7139,"2017-09-26","2017-10-14"
26436,13727,27.6228,-82.7139,43.3768,-80.3525,"2017-10-14","2018-09-28"
26438,13729,43.4564,-65.7436,44.7219,-65.5425,"2017-08-30","2017-09-03"
26438,13729,44.7219,-65.5425,42.3605,-72.5073,"2017-09-08","2017-09-16"
26438,13729,42.3605,-72.5073,40.3201,-75.9026,"2017-09-16","2017-09-20"
26438,13729,40.3201,-75.9026,39.8114,-79.691,"2017-09-20","2017-09-26"
26438,13729,39.8114,-79.691,29.7694,-84.8815,"2017-09-28","2017-10-16"
26437,13728,43.4082,-66.0209,43.9859,-66.1526,"2017-09-15","2017-09-16"
26437,13728,43.9859,-66.1526,45.1257,-67.2661,"2017-09-16","2017-09-16"
26437,13728,45.1257,-67.2661,40.6328,-73.2157,"2017-09-16","2017-09-21"
26437,13728,40.6328,-73.2157,40.4296,-73.9848,"2017-09-21","2017-09-21"
26437,13728,40.4296,-73.9848,40.3201,-75.9026,"2017-09-21","2017-09-21"
26437,13728,40.3201,-75.9026,40.4107,-76.0796,"2017-09-22","2017-09-26"
26437,13728,40.4107,-76.0796,30.088,-84.1628,"2017-09-26","2018-04-25"
26437,13728,30.088,-84.1628,43.2819,-70.5816,"2018-04-25","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,43.2819,-70.5816,"2018-05-08","2018-05-08"
26437,13728,43.2819,-70.5816,43.3351,-70.5492,"2018-05-08","2018-05-08"
26437,13728,43.3351,-70.5492,44.4116,-67.9046,"2018-05-08","2018-05-10"
26443,13734,43.4114,-66.0092,48.2103,-71.2399,"2017-08-19","2017-08-19"
26443,13734,43.4082,-66.0209,43.7952,-66.1556,"2017-09-13","2017-09-14"
26443,13734,43.7952,-66.1556,41.1121,-73.3305,"2017-09-14","2017-10-11"
26443,13734,41.1121,-73.3305,41.1894,-72.163,"2017-10-11","2017-10-11"
26443,13734,41.1894,-72.163,NA,NA,"2017-10-11","2017-10-11"
26443,13734,NA,NA,41.1894,-72.163,"2017-10-11","2017-10-11"
26443,13734,41.1894,-72.163,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26443,13734,40.4296,-73.9848,40.573745,-73.977428,"2017-10-11","2017-10-11"
26443,13734,40.573745,-73.977428,40.4296,-73.9848,"2017-10-11","2017-10-11"
26433,13724,43.4082,-66.0209,43.9859,-66.1526,"2017-09-06","2017-09-07"
26433,13724,43.9859,-66.1526,44.325,-66.1149,"2017-09-10","2017-09-12"
26433,13724,44.325,-66.1149,40.4107,-76.0796,"2017-09-12","2017-10-03"
26433,13724,40.4107,-76.0796,40.4326,-77.648,"2017-10-03","2017-10-04"
26433,13724,40.4326,-77.648,40.6815,-77.7386,"2017-10-04","2017-10-04"
26441,13732,43.4114,-66.0092,44.4035,-65.2193,"2017-08-25","2017-09-13"
26441,13732,44.4035,-65.2193,NA,NA,"2017-09-13","2017-09-14"
26441,13732,NA,NA,45.5952,-64.7806,"2017-09-14","2017-09-15"
26441,13732,45.5952,-64.7806,48.1591,-69.6623,"2017-09-15","2017-09-18"
26441,13732,48.1591,-69.6623,40.4107,-76.0796,"2017-09-18","2017-10-02"
26441,13732,40.4107,-76.0796,45.0722,-64.4063,"2017-10-02","2018-05-18"
26441,13732,45.0722,-64.4063,43.3351,-70.5492,"2018-05-18","2018-05-25"
26442,13733,43.4114,-66.0092,43.7952,-66.1556,"2017-08-29","2017-08-29"
26442,13733,43.7952,-66.1556,43.9859,-66.1526,"2017-08-29","2017-08-29"
26442,13733,43.9859,-66.1526,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26442,13733,44.325,-66.1149,44.2754,-66.3493,"2017-08-29","2017-08-29"
26442,13733,44.2754,-66.3493,44.325,-66.1149,"2017-08-29","2017-08-29"
26434,13725,43.4082,-66.0209,43.6543,-65.7628,"2017-09-04","2017-09-05"
26434,13725,43.6543,-65.7628,44.325,-66.1149,"2017-09-05","2017-09-20"
26434,13725,44.325,-66.1149,44.765,-66.7366,"2017-09-20","2017-09-20"
26434,13725,44.765,-66.7366,45.1257,-67.2661,"2017-09-20","2017-09-20"
26434,13725,45.1257,-67.2661,40.2765,-77.2774,"2017-09-20","2017-09-23"
26434,13725,40.2765,-77.2774,40.179,-79.2733,"2017-09-23","2017-09-26"
26412,15137,43.4645,-65.7459,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4645,-65.7459,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4564,-65.7436,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4564,-65.7436,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4645,-65.7459,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4579,-65.7438,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4579,-65.7438,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4579,-65.7438,43.4932,-65.7171,"2017-09-05","2017-09-05"
26412,15137,43.4579,-65.7438,43.6543,-65.7628,"2017-09-12","2017-09-15"
26412,15137,43.6543,-65.7628,43.7952,-66.1556,"2017-09-15","2017-09-16"
26412,15137,43.7952,-66.1556,44.765,-66.7366,"2017-09-16","2017-09-16"
26412,15137,44.765,-66.7366,40.6328,-73.2157,"2017-09-16","2017-09-18"
26412,15137,40.6328,-73.2157,40.573745,-73.977428,"2017-09-18","2017-09-18"
26412,15137,40.573745,-73.977428,40.4296,-73.9848,"2017-09-18","2017-09-18"
21747,15189,43.4564,-65.7436,43.7952,-66.1556,"2017-09-12","2017-09-21"
21747,15189,43.7952,-66.1556,42.0326,-72.6,"2017-09-21","2017-09-21"
21747,15189,42.0326,-72.6,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,43.2819,-70.5817,"2017-09-21","2017-09-21"
21747,15189,43.2819,-70.5817,43.3351,-70.5492,"2017-09-21","2017-09-21"
21747,15189,43.3351,-70.5492,42.7804,-70.8084,"2017-09-21","2017-09-21"
21747,15189,42.7804,-70.8084,42.396,-72.5174,"2017-09-21","2017-09-21"
21747,15189,42.396,-72.5174,40.4107,-76.0796,"2017-09-21","2017-09-23"
21747,15189,40.4107,-76.0796,40.2765,-77.2774,"2017-09-23","2017-09-23"
21747,15189,40.2765,-77.2774,49.734,-97.1317,"2017-09-23","2018-07-07"
